m,l0,phi,eps,is_sat
0.37939698,0.020603014,1.0924419,0.24770167,False
0.38190955,0.020603014,1.0933836,0.24977139,False
0.3844221,0.020603014,1.0943159,0.25184432,False
0.38693467,0.020603014,1.0952388,0.25391996,False
0.38944724,0.020603014,1.0961527,0.25599834,False
0.3919598,0.020603014,1.0970572,0.25807923,False
0.39447236,0.020603014,1.097953,0.26016298,False
0.39698493,0.020603014,1.09884,0.26224968,False
0.39949748,0.020603014,1.0997181,0.264339,False
0.40201005,0.020603014,1.1005876,0.26643103,False
0.4045226,0.020603014,1.1014488,0.26852584,False
0.40703517,0.020603014,1.1023015,0.27062327,False
0.40954775,0.020603014,1.1031458,0.27272344,False
0.4120603,0.020603014,1.1039821,0.27482638,False
0.41457286,0.020603014,1.1048101,0.27693188,False
0.4170854,0.020603014,1.1056305,0.2790439,False
0.41959798,0.020603014,1.1064426,0.28115144,False
0.42211056,0.020603014,1.1072471,0.2832659,False
0.4246231,0.020603014,1.1080444,0.28538692,False
0.42713568,0.020603014,1.1088333,0.28749987,False
0.42964825,0.020603014,1.109615,0.2896215,False
0.4321608,0.020603014,1.1103894,0.2917456,False
0.43467337,0.020603014,1.1111563,0.29387233,False
0.4371859,0.020603014,1.1119161,0.29600176,False
0.4396985,0.020603014,1.1126686,0.29813418,False
0.44221106,0.020603014,1.1134142,0.30026895,False
0.4447236,0.020603014,1.1141527,0.30240607,False
0.44723618,0.020603014,1.1148843,0.30454624,False
0.44974872,0.020603014,1.115609,0.30668876,False
0.4522613,0.020603014,1.116327,0.3088338,False
0.45477387,0.020603014,1.1170384,0.31098193,False
0.45728642,0.020603014,1.117743,0.3131323,False
0.459799,0.020603014,1.1184412,0.31528538,False
0.46231157,0.020603014,1.1191329,0.31744093,False
0.4648241,0.020603014,1.1198182,0.31959924,False
0.46733668,0.020603014,1.1204971,0.3217599,False
0.46984923,0.020603014,1.1211698,0.32392326,False
0.4723618,0.020603014,1.1218363,0.32608923,False
0.47487438,0.020603014,1.1224967,0.32825783,False
0.47738692,0.020603014,1.123151,0.33042908,False
0.4798995,0.020603014,1.1237992,0.33260277,False
0.48241204,0.020603014,1.1244416,0.334779,False
0.4849246,0.020603014,1.125078,0.33695772,False
0.4874372,0.020603014,1.1257086,0.33913937,False
0.48994973,0.020603014,1.1263335,0.34132332,False
0.4924623,0.020603014,1.1269525,0.34350988,False
0.49497488,0.020603014,1.1275661,0.34569898,False
0.49748743,0.020603014,1.128174,0.34789062,False
0.5,0.020603014,1.2755005,0.12779813,True
0.0,0.020904522,0.004181684,4.5580255e-06,False
0.0025125628,0.020904522,0.20526184,9.107614e-07,False
0.0050251256,0.020904522,0.28459126,9.708115e-07,False
0.007537688,0.020904522,0.3421727,9.2287337e-07,False
0.010050251,0.020904522,0.3882978,9.3560766e-07,False
0.012562814,0.020904522,0.4270684,9.421514e-07,False
0.015075376,0.020904522,0.46060643,9.596988e-07,False
0.01758794,0.020904522,0.49020007,9.786112e-07,False
0.020100502,0.020904522,0.5166545,0.00011398331,False
0.022613065,0.020904522,0.540242,0.0011595152,False
0.025125628,0.020904522,0.561746,0.0022023562,False
0.027638191,0.020904522,0.5814919,0.003253127,False
0.030150753,0.020904522,0.59973395,0.0043193316,False
0.032663316,0.020904522,0.6166737,0.0054021347,False
0.03517588,0.020904522,0.6324743,0.0065064644,False
0.03768844,0.020904522,0.6472702,0.0076321615,False
0.040201005,0.020904522,0.6611742,0.0087861195,False
0.042713568,0.020904522,0.67427707,0.009949543,False
0.04522613,0.020904522,0.6866621,0.01114131,False
0.047738694,0.020904522,0.6983969,0.01235508,False
0.050251257,0.020904522,0.7095406,0.013588123,False
0.05276382,0.020904522,0.72014505,0.014843024,False
0.055276383,0.020904522,0.7302552,0.016115658,False
0.057788946,0.020904522,0.73991096,0.017408604,False
0.060301505,0.020904522,0.74914783,0.018720238,False
0.06281407,0.020904522,0.75799704,0.020049479,False
0.06532663,0.020904522,0.7664866,0.021396112,False
0.0678392,0.020904522,0.7746417,0.022759749,False
0.07035176,0.020904522,0.7824849,0.024139022,False
0.072864324,0.020904522,0.7900367,0.025539119,False
0.07537688,0.020904522,0.7973158,0.026944464,False
0.07788945,0.020904522,0.80433893,0.028369425,False
0.08040201,0.020904522,0.81112164,0.02980857,False
0.08291457,0.020904522,0.8176779,0.03126122,False
0.085427135,0.020904522,0.8240207,0.03272766,False
0.087939695,0.020904522,0.83016163,0.03420615,False
0.09045226,0.020904522,0.836113,0.035704564,False
0.09296482,0.020904522,0.8418817,0.037201103,False
0.09547739,0.020904522,0.84747994,0.038716294,False
0.09798995,0.020904522,0.8529157,0.04024284,False
0.10050251,0.020904522,0.85819674,0.04178059,False
0.10301507,0.020904522,0.8633305,0.043329302,False
0.10552764,0.020904522,0.86832404,0.044888087,False
0.1080402,0.020904522,0.8731838,0.04645749,False
0.110552765,0.020904522,0.8779158,0.048036654,False
0.113065325,0.020904522,0.88252586,0.04962554,False
0.11557789,0.020904522,0.8870191,0.05122397,False
0.11809045,0.020904522,0.8914006,0.05283148,False
0.12060301,0.020904522,0.89567494,0.054448053,False
0.12311558,0.020904522,0.8998467,0.056073338,False
0.12562814,0.020904522,0.9039203,0.057712745,False
0.1281407,0.020904522,0.9078983,0.059349425,False
0.13065326,0.020904522,0.91178584,0.060999863,False
0.13316582,0.020904522,0.91558576,0.06265834,False
0.1356784,0.020904522,0.91930175,0.064324506,False
0.13819095,0.020904522,0.9229363,0.0659986,False
0.14070351,0.020904522,0.926493,0.06767985,False
0.14321607,0.020904522,0.9299745,0.06937025,False
0.14572865,0.020904522,0.9333828,0.07106437,False
0.1482412,0.020904522,0.9367212,0.07276738,False
0.15075377,0.020904522,0.93999195,0.07447729,False
0.15326633,0.020904522,0.9431971,0.07619402,False
0.1557789,0.020904522,0.94633895,0.07791726,False
0.15829146,0.020904522,0.94941944,0.07964698,False
0.16080402,0.020904522,0.95244074,0.08138333,False
0.16331658,0.020904522,0.95540464,0.08312588,False
0.16582914,0.020904522,0.958313,0.08487445,False
0.16834171,0.020904522,0.9611674,0.08662923,False
0.17085427,0.020904522,0.9639696,0.08838998,False
0.17336683,0.020904522,0.966721,0.09015642,False
0.17587939,0.020904522,0.9694233,0.09192872,False
0.17839196,0.020904522,0.97207785,0.093706675,False
0.18090452,0.020904522,0.9746861,0.0954903,False
0.18341708,0.020904522,0.9772492,0.097279474,False
0.18592964,0.020904522,0.9797687,0.09907385,False
0.18844222,0.020904522,0.98224545,0.10087369,False
0.19095477,0.020904522,0.9846809,0.10267885,False
0.19346733,0.020904522,0.98707604,0.10448915,False
0.1959799,0.020904522,0.989432,0.1063044,False
0.19849247,0.020904522,0.9917499,0.10812475,False
0.20100503,0.020904522,0.9940305,0.109949954,False
0.20351759,0.020904522,0.9962749,0.11178009,False
0.20603015,0.020904522,0.9984841,0.11361522,False
0.2085427,0.020904522,1.0006589,0.11545499,False
0.21105528,0.020904522,1.0028002,0.117299445,False
0.21356784,0.020904522,1.0049088,0.11914856,False
0.2160804,0.020904522,1.0069855,0.12100225,False
0.21859296,0.020904522,1.009031,0.12286037,False
0.22110553,0.020904522,1.0110462,0.12472293,False
0.22361809,0.020904522,1.0130318,0.12658997,False
0.22613065,0.020904522,1.0149883,0.12846139,False
0.22864321,0.020904522,1.0169166,0.13033701,False
0.23115578,0.020904522,1.0188172,0.13221706,False
0.23366834,0.020904522,1.0206908,0.13410133,False
0.2361809,0.020904522,1.0225381,0.13598943,False
0.23869346,0.020904522,1.0243595,0.1378821,False
0.24120602,0.020904522,1.0261554,0.13977842,False
0.2437186,0.020904522,1.0279268,0.14167906,False
0.24623115,0.020904522,1.0296743,0.14358737,False
0.24874371,0.020904522,1.0313977,0.14549315,False
0.2512563,0.020904522,1.033098,0.14740452,False
0.25376883,0.020904522,1.0347757,0.14932065,False
0.2562814,0.020904522,1.0364312,0.151241,False
0.25879398,0.020904522,1.038065,0.1531647,False
0.26130652,0.020904522,1.0396774,0.15509228,False
0.2638191,0.020904522,1.041269,0.15702377,False
0.26633164,0.020904522,1.0428399,0.15895891,False
0.26884422,0.020904522,1.0443912,0.16089772,False
0.2713568,0.020904522,1.0459225,0.16284008,False
0.27386934,0.020904522,1.0474346,0.16478586,False
0.2763819,0.020904522,1.0489278,0.1667353,False
0.27889448,0.020904522,1.0504023,0.16868867,False
0.28140703,0.020904522,1.0518589,0.17064509,False
0.2839196,0.020904522,1.0532975,0.1726051,False
0.28643215,0.020904522,1.0547185,0.17456855,False
0.28894472,0.020904522,1.0561223,0.17653553,False
0.2914573,0.020904522,1.0575093,0.17850585,False
0.29396984,0.020904522,1.0588797,0.1804797,False
0.2964824,0.020904522,1.0602338,0.18245809,False
0.29899496,0.020904522,1.061572,0.18443893,False
0.30150753,0.020904522,1.0628942,0.18642078,False
0.3040201,0.020904522,1.0642014,0.18840757,False
0.30653265,0.020904522,1.065493,0.19039804,False
0.30904523,0.020904522,1.06677,0.19239138,False
0.3115578,0.020904522,1.0680323,0.19438817,False
0.31407034,0.020904522,1.06928,0.19638792,False
0.31658292,0.020904522,1.0705137,0.19839104,False
0.31909546,0.020904522,1.0717335,0.20039734,False
0.32160804,0.020904522,1.0729395,0.20240656,False
0.3241206,0.020904522,1.0741322,0.20441891,False
0.32663316,0.020904522,1.0753115,0.20643476,False
0.32914573,0.020904522,1.0764779,0.20845333,False
0.33165827,0.020904522,1.0776312,0.21047504,False
0.33417085,0.020904522,1.0787721,0.21249972,False
0.33668342,0.020904522,1.0799005,0.21452746,False
0.33919597,0.020904522,1.0810167,0.21655834,False
0.34170854,0.020904522,1.0821208,0.218592,False
0.34422112,0.020904522,1.0832131,0.22062863,False
0.34673366,0.020904522,1.0842937,0.2226686,False
0.34924623,0.020904522,1.0853628,0.22471136,False
0.35175878,0.020904522,1.0864205,0.22675695,False
0.35427135,0.020904522,1.0874672,0.22880554,False
0.35678393,0.020904522,1.0885029,0.23085691,False
0.35929647,0.020904522,1.0895276,0.23291127,False
0.36180905,0.020904522,1.0905417,0.2349687,False
0.3643216,0.020904522,1.0915453,0.23702894,False
0.36683416,0.020904522,1.0925386,0.2390917,False
0.36934674,0.020904522,1.0935216,0.24115756,False
0.37185928,0.020904522,1.0944946,0.24322616,False
0.37437186,0.020904522,1.0954576,0.24529785,False
0.37688443,0.020904522,1.0964108,0.24737217,False
0.37939698,0.020904522,1.0973543,0.24944931,False
0.38190955,0.020904522,1.0982883,0.25152922,False
0.3844221,0.020904522,1.0992129,0.2536119,False
0.38693467,0.020904522,1.1001283,0.2556975,False
0.38944724,0.020904522,1.1010345,0.25778562,False
0.3919598,0.020904522,1.1019317,0.25987658,False
0.39447236,0.020904522,1.10282,0.26197058,False
0.39698493,0.020904522,1.1036994,0.264067,False
0.39949748,0.020904522,1.1045704,0.26616636,False
0.40201005,0.020904522,1.1054327,0.2682741,False
0.4045226,0.020904522,1.1062864,0.27037415,False
0.40703517,0.020904522,1.1071318,0.27248144,False
0.40954775,0.020904522,1.1079694,0.27459636,False
0.4120603,0.020904522,1.1087983,0.2767034,False
0.41457286,0.020904522,1.1096193,0.278819,False
0.4170854,0.020904522,1.1104325,0.28093708,False
0.41959798,0.020904522,1.1112378,0.2830581,False
0.42211056,0.020904522,1.1120354,0.2851816,False
0.4246231,0.020904522,1.1128253,0.2873077,False
0.42713568,0.020904522,1.1136076,0.28943658,False
0.42964825,0.020904522,1.1143826,0.29156822,False
0.4321608,0.020904522,1.11515,0.29370236,False
0.43467337,0.020904522,1.1159103,0.29583892,False
0.4371859,0.020904522,1.1166633,0.2979787,False
0.4396985,0.020904522,1.1174093,0.3001207,False
0.44221106,0.020904522,1.1181482,0.30226535,False
0.4447236,0.020904522,1.1188802,0.3044128,False
0.44723618,0.020904522,1.1196052,0.30656293,False
0.44974872,0.020904522,1.1203234,0.3087153,False
0.4522613,0.020904522,1.1210349,0.3108705,False
0.45477387,0.020904522,1.1217397,0.31302845,False
0.45728642,0.020904522,1.1224381,0.3151887,False
0.459799,0.020904522,1.1231298,0.31735182,False
0.46231157,0.020904522,1.1238152,0.31951734,False
0.4648241,0.020904522,1.1244942,0.32168564,False
0.46733668,0.020904522,1.1251669,0.32385635,False
0.46984923,0.020904522,1.1258334,0.32602975,False
0.4723618,0.020904522,1.1264937,0.3282058,False
0.47487438,0.020904522,1.1271479,0.33038443,False
0.47738692,0.020904522,1.127796,0.3325656,False
0.4798995,0.020904522,1.1284382,0.3347493,False
0.48241204,0.020904522,1.1290745,0.33693558,False
0.4849246,0.020904522,1.1297048,0.3391245,False
0.4874372,0.020904522,1.1303295,0.3413162,False
0.48994973,0.020904522,1.1309483,0.34351027,False
0.4924623,0.020904522,1.1315615,0.34570694,False
0.49497488,0.020904522,1.1321691,0.34790605,False
0.49748743,0.020904522,1.1327711,0.350108,False
0.5,0.020904522,1.2755005,0.1390851,True
0.0,0.02120603,0.0042419974,4.167372e-06,False
0.0025125628,0.02120603,0.20809913,9.0662184e-07,False
0.0050251256,0.02120603,0.28837827,9.1513795e-07,False
0.007537688,0.02120603,0.34656549,9.2025755e-07,False
0.010050251,0.02120603,0.39312673,9.29724e-07,False
0.012562814,0.02120603,0.4322171,9.418659e-07,False
0.015075376,0.02120603,0.46600783,9.553556e-07,False
0.01758794,0.02120603,0.495796,9.779435e-07,False
0.020100502,0.02120603,0.5223915,0.00016629556,False
0.022613065,0.02120603,0.54609936,0.0012237818,False
0.025125628,0.02120603,0.56770027,0.0022808658,False
0.027638191,0.02120603,0.58752465,0.0033459414,False
0.030150753,0.02120603,0.60583,0.0044261264,False
0.032663316,0.02120603,0.6228206,0.005524775,False
0.03517588,0.02120603,0.6386629,0.00664996,False
0.03768844,0.02120603,0.6534906,0.007784363,False
0.040201005,0.02120603,0.66741896,0.00894697,False
0.042713568,0.02120603,0.6805424,0.010131635,False
0.04522613,0.02120603,0.692942,0.011339074,False
0.047738694,0.02120603,0.70468706,0.01256615,False
0.050251257,0.02120603,0.7158373,0.01381541,False
0.05276382,0.02120603,0.72644526,0.015083466,False
0.055276383,0.02120603,0.73655623,0.016372237,False
0.057788946,0.02120603,0.7462106,0.017680056,False
0.060301505,0.02120603,0.75544393,0.019006146,False
0.06281407,0.02120603,0.76428777,0.020349944,False
0.06532663,0.02120603,0.7727705,0.02171118,False
0.0678392,0.02120603,0.7809179,0.0230892,False
0.07035176,0.02120603,0.78875095,0.024484074,False
0.072864324,0.02120603,0.7962932,0.025892247,False
0.07537688,0.02120603,0.80356115,0.02731649,False
0.07788945,0.02120603,0.81057256,0.028755588,False
0.08040201,0.02120603,0.8173428,0.030208448,False
0.08291457,0.02120603,0.8238861,0.03167608,False
0.085427135,0.02120603,0.8302152,0.0331549,False
0.087939695,0.02120603,0.83634305,0.034652848,False
0.09045226,0.02120603,0.84227836,0.036152814,False
0.09296482,0.02120603,0.84803355,0.037669513,False
0.09547739,0.02120603,0.853617,0.039198134,False
0.09798995,0.02120603,0.85903764,0.040738277,False
0.10050251,0.02120603,0.8643036,0.042291213,False
0.10301507,0.02120603,0.86942184,0.043851092,False
0.10552764,0.02120603,0.8743999,0.04542327,False
0.1080402,0.02120603,0.879244,0.047005586,False
0.110552765,0.02120603,0.8839605,0.048597842,False
0.113065325,0.02120603,0.88855475,0.05019956,False
0.11557789,0.02120603,0.89303225,0.051810697,False
0.11809045,0.02120603,0.89739805,0.053430878,False
0.12060301,0.02120603,0.9016566,0.055060346,False
0.12311558,0.02120603,0.9058126,0.05669878,False
0.12562814,0.02120603,0.90987,0.058344632,False
0.1281407,0.02120603,0.91383284,0.059999455,False
0.13065326,0.02120603,0.91770464,0.061662257,False
0.13316582,0.02120603,0.9214891,0.06333299,False
0.1356784,0.02120603,0.92518944,0.06501156,False
0.13819095,0.02120603,0.92880887,0.06669761,False
0.14070351,0.02120603,0.93235,0.06839135,False
0.14321607,0.02120603,0.93581593,0.07009203,False
0.14572865,0.02120603,0.93920934,0.07179987,False
0.1482412,0.02120603,0.9425326,0.073515065,False
0.15075377,0.02120603,0.94578815,0.07523681,False
0.15326633,0.02120603,0.94897836,0.07696543,False
0.1557789,0.02120603,0.9521053,0.07870048,False
0.15829146,0.02120603,0.95517117,0.0804421,False
0.16080402,0.02120603,0.9581778,0.08218999,False
0.16331658,0.02120603,0.9611271,0.08394402,False
0.16582914,0.02120603,0.9640209,0.0857044,False
0.16834171,0.02120603,0.9668609,0.087470695,False
0.17085427,0.02120603,0.96964884,0.089243,False
0.17336683,0.02120603,0.9723861,0.09102103,False
0.17587939,0.02120603,0.9750744,0.092804715,False
0.17839196,0.02120603,0.977715,0.09459407,False
0.18090452,0.02120603,0.98030937,0.09638886,False
0.18341708,0.02120603,0.98285884,0.09818932,False
0.18592964,0.02120603,0.9853645,0.09999521,False
0.18844222,0.02120603,0.9878278,0.101806074,False
0.19095477,0.02120603,0.99024993,0.10362229,False
0.19346733,0.02120603,0.9926317,0.10544363,False
0.1959799,0.02120603,0.99497443,0.10727017,False
0.19849247,0.02120603,0.99727917,0.10910156,False
0.20100503,0.02120603,0.9995468,0.11093792,False
0.20351759,0.02120603,1.0017784,0.11277916,False
0.20603015,0.02120603,1.0039749,0.11462503,False
0.2085427,0.02120603,1.0061369,0.116475776,False
0.21105528,0.02120603,1.0082656,0.118331015,False
0.21356784,0.02120603,1.0103618,0.12019079,False
0.2160804,0.02120603,1.012426,0.12205537,False
0.21859296,0.02120603,1.0144594,0.12392418,False
0.22110553,0.02120603,1.0164623,0.12579775,False
0.22361809,0.02120603,1.0184357,0.12767538,False
0.22613065,0.02120603,1.0203804,0.12955756,False
0.22864321,0.02120603,1.0222967,0.13144378,False
0.23115578,0.02120603,1.0241855,0.13333444,False
0.23366834,0.02120603,1.0260475,0.13522908,False
0.2361809,0.02120603,1.027883,0.13712808,False
0.23869346,0.02120603,1.029693,0.13903494,False
0.24120602,0.02120603,1.0314776,0.14093965,False
0.2437186,0.02120603,1.0332376,0.14284915,False
0.24623115,0.02120603,1.0349735,0.14476417,False
0.24874371,0.02120603,1.036686,0.146683,False
0.2512563,0.02120603,1.0383753,0.14860593,False
0.25376883,0.02120603,1.0400419,0.15053248,False
0.2562814,0.02120603,1.0416865,0.15246302,False
0.25879398,0.02120603,1.0433095,0.15439719,False
0.26130652,0.02120603,1.0449113,0.15633525,False
0.2638191,0.02120603,1.0464921,0.15827684,False
0.26633164,0.02120603,1.0480527,0.16022205,False
0.26884422,0.02120603,1.0495933,0.16217129,False
0.2713568,0.02120603,1.0511143,0.16412385,False
0.27386934,0.02120603,1.0526161,0.16608006,False
0.2763819,0.02120603,1.054099,0.16803977,False
0.27889448,0.02120603,1.0555634,0.17000303,False
0.28140703,0.02120603,1.0570098,0.17196971,False
0.2839196,0.02120603,1.0584384,0.17393996,False
0.28643215,0.02120603,1.0598497,0.17591715,False
0.28894472,0.02120603,1.0612435,0.17789134,False
0.2914573,0.02120603,1.0626209,0.17987101,False
0.29396984,0.02120603,1.0639815,0.18185459,False
0.2964824,0.02120603,1.065326,0.183842,False
0.29899496,0.02120603,1.0666546,0.18583213,False
0.30150753,0.02120603,1.0679675,0.18782611,False
0.3040201,0.02120603,1.0692651,0.18982308,False
0.30653265,0.02120603,1.0705475,0.19182315,False
0.30904523,0.02120603,1.0718153,0.19382672,False
0.3115578,0.02120603,1.0730681,0.19583346,False
0.31407034,0.02120603,1.074307,0.19784336,False
0.31658292,0.02120603,1.0755315,0.19985609,False
